Execution time: 9776.224710464478 seconds

Number of crossovers applied: 29814
Number of mutations applied: 2441

Best individuals and their accuracies for each test:
Test 1 => Best Individual: 01101101, Fitness: 0.7987012987012987
Test 42907 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42908 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42909 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42910 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42911 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42912 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42913 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42914 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42915 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42916 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42917 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42918 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42919 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42920 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42921 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42922 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42923 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42924 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42925 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42926 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42927 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42928 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42929 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42930 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42931 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42932 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42933 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42934 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42935 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42936 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42937 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42938 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42939 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42940 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42941 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42942 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42943 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42944 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42945 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42946 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42947 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42948 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42949 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42950 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42951 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42952 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42953 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42954 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42955 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42956 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42957 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42958 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42959 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42960 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42961 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42962 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42963 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42964 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42965 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42966 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42967 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42968 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42969 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42970 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42971 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42972 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42973 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42974 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42975 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42976 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42977 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42978 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42979 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42980 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42981 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42982 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42983 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42984 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42985 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42986 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42987 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42988 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42989 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42990 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42991 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42992 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42993 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42994 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42995 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42996 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42997 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42998 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42999 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43000 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43001 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43002 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43003 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43004 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43005 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43006 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43007 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43008 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43009 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43010 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43011 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43012 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43013 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43014 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43015 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43016 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43017 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43018 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43019 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43020 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43021 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43022 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43023 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43024 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43025 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43026 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43027 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43028 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43029 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43030 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43031 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43032 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43033 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43034 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43035 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43036 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43037 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43038 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43039 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43040 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43041 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43042 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43043 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43044 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43045 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43046 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43047 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43048 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43049 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43050 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43051 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43052 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43053 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43054 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43055 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43056 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43057 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43058 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43059 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43060 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43061 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43062 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43063 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43064 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43065 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43066 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43067 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43068 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43069 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43070 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43071 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43072 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43073 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43074 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43075 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43076 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43077 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43078 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43079 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43080 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43081 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43082 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43083 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43084 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43085 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43086 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43087 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43088 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43089 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43090 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43091 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43092 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43093 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43094 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43095 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43096 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43097 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43098 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43099 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43100 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43101 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43102 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43103 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43104 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43105 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43106 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43107 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43108 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43109 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43110 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43111 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43112 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43113 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43114 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43115 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43116 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43117 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43118 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43119 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43120 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43121 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43122 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43123 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43124 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43125 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43126 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43127 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 43128 => Best Individual: 01100111, Fitness: 0.8051948051948052
